valid,n_diffs,mean_abs_diff,std_diff,max_diff,temporal_consistency,dataset,video_id,label_name,label
True,15,0.10356757044792175,0.15458272397518158,0.9333333373069763,-0.5026466087794936,preprocessed_DFDC02_16,acjjzzvzvg,fake,1
True,15,0.07181061804294586,0.13953430950641632,0.9647058844566345,-0.4609709846979571,preprocessed_DFD01_16,03_06__hugging_happy__4I8LRXWF,fake,1
True,15,0.039438825100660324,0.0686594694852829,0.6705882549285889,-0.39679141903496606,preprocessed_DFDC02_16,kxrolubbyy,real,0
True,15,0.054634734988212585,0.08457604795694351,0.9764705896377563,-0.3553620735962107,preprocessed_DFDC02_16,cziwcuwazd,fake,1
True,15,0.030791182070970535,0.09657156467437744,0.8627451062202454,-0.5574827031099809,preprocessed_DFD01_16,02__walking_outside_cafe_disgusted,real,0
True,15,0.03900042921304703,0.10237064957618713,0.9647058844566345,-0.3908901375516545,preprocessed_DFD01_16,20_25__outside_talking_still_laughing__M86GQTHK,fake,1
True,15,0.029034847393631935,0.0853324756026268,0.8627451062202454,-0.45170281140945673,preprocessed_DFD01_16,10_19__walking_outside_cafe_disgusted__FFXB67PI,fake,1
True,15,0.10538958013057709,0.151139035820961,0.8392156958580017,-0.45794439182317603,preprocessed_DFDC02_16,hhqcircgmf,real,0
True,15,0.11116896569728851,0.14901530742645264,0.6705882549285889,-0.530283993700717,preprocessed_DFDC02_16,bysnjpwrxs,fake,1
True,15,0.14203688502311707,0.20828798413276672,0.9490196108818054,-0.4608336904681628,preprocessed_DFDC02_16,mdlwompdxe,real,0
True,15,0.020870007574558258,0.042869795113801956,0.6196078658103943,-0.2948962538362761,preprocessed_DFDC02_16,ofpugszjdt,real,0
True,15,0.04017537459731102,0.09837299585342407,0.9725490212440491,-0.35064962061634997,preprocessed_DFD01_16,18_03__kitchen_still__22UBC0BS,fake,1
True,15,0.10426925867795944,0.1458994746208191,0.7215686440467834,-0.4740312965069645,preprocessed_DFDC02_16,fjdunxauji,real,0
True,15,0.0400279201567173,0.06148548051714897,0.4431372582912445,-0.3759213930858249,preprocessed_DFDC02_16,dywrvfnhme,fake,1
True,15,0.07509266585111618,0.11213643103837967,0.6000000238418579,-0.38359269812588825,preprocessed_DFDC02_16,eivcumeuxu,fake,1
True,15,0.022384509444236755,0.03476155921816826,0.7372549176216125,-0.24231867353618078,preprocessed_DFDC02_16,ahcbiribgn,fake,1
True,15,0.07109818607568741,0.1598067730665207,0.8509804010391235,-0.38940980544718684,preprocessed_DFD01_16,02__hugging_happy,real,0
True,15,0.01705785281956196,0.05662231147289276,0.8274509906768799,-0.18005158787304465,preprocessed_DFD01_16,07__walking_down_street_outside_angry,real,0
True,15,0.016978533938527107,0.05323375388979912,0.9098039269447327,-0.34006262854151176,preprocessed_DFD01_16,13_15__secret_conversation__X0EIIJF7,fake,1
True,15,0.04941212013363838,0.09629794210195541,0.8980392217636108,-0.2404364103145297,preprocessed_DFDC02_16,axtxpkejwb,fake,1
True,15,0.07535574585199356,0.1219087615609169,0.7137255072593689,-0.42618720153743955,preprocessed_DFDC02_16,abmjszfycr,real,0
True,15,0.04010409861803055,0.05736372619867325,0.3843137323856354,-0.41209160410225465,preprocessed_DFDC02_16,gvlvrhgndw,real,0
True,15,0.13049140572547913,0.21839548647403717,1.0,-0.19213540832700268,preprocessed_DFD01_16,22_23__kitchen_pan__TU7RHG0S,fake,1
True,15,0.07730764150619507,0.11261648684740067,0.658823549747467,-0.4663718574435523,preprocessed_DFDC02_16,cfpydwmroe,fake,1
True,15,0.05174490436911583,0.10457052290439606,0.9803921580314636,-0.4544148250262105,preprocessed_DFD01_16,20_03__talking_angry_couch__61SVZ2J7,fake,1
True,15,0.03287094458937645,0.08835622668266296,0.8901960849761963,-0.4165498592745419,preprocessed_DFD01_16,07_14__outside_talking_still_laughing__P9QFO50U,fake,1
True,15,0.03402917459607124,0.06810667365789413,0.5098039507865906,-0.2645196442184249,preprocessed_DFDC02_16,crvepxiplb,real,0
True,15,0.018775291740894318,0.07116995751857758,1.0,-0.28354694411934506,preprocessed_DFD01_16,21_07__exit_phone_room__K7KXUHMU,fake,1
True,15,0.06464420258998871,0.09472183138132095,0.6666666269302368,-0.44221660556574277,preprocessed_DFDC02_16,aolvemvlnz,fake,1
True,15,0.07508966326713562,0.11996012926101685,0.9490196108818054,-0.28143867593594785,preprocessed_DFDC02_16,anznojhdjf,real,0
True,15,0.0640607699751854,0.11021915078163147,0.6627451181411743,-0.41610027670884175,preprocessed_DFDC02_16,vnlzxqwthl,real,0
True,15,0.02884967252612114,0.07360881567001343,0.8823529481887817,-0.3571037279150421,preprocessed_DFD01_16,13__walking_outside_cafe_disgusted,real,0
True,15,0.034076984971761703,0.04954494908452034,0.4745098352432251,-0.3140118694712703,preprocessed_DFDC02_16,ekzwasnkky,fake,1
True,15,0.024738142266869545,0.07079613953828812,0.9686274528503418,-0.3418161846350655,preprocessed_DFD01_16,14_15__walking_down_street_outside_angry__OMLZILK3,fake,1
True,15,0.022130100056529045,0.06421298533678055,0.7960784435272217,-0.2900238658133948,preprocessed_DFD01_16,25_07__walking_down_street_outside_angry__IKMKYKPG,fake,1
True,15,0.026023460552096367,0.08800194412469864,0.9764705896377563,-0.3789138725192737,preprocessed_DFD01_16,02_07__exit_phone_room__9NVRE2KQ,fake,1
True,15,0.03030787967145443,0.0781746655702591,0.8980392217636108,-0.42069860608912446,preprocessed_DFD01_16,04__kitchen_still,real,0
True,15,0.016720635816454887,0.04978560283780098,0.7607843279838562,-0.41888199526253017,preprocessed_DFD01_16,06_02__talking_against_wall__SU4OQCS9,fake,1
True,15,0.1296144276857376,0.21778489649295807,1.0,-0.19275620687203454,preprocessed_DFD01_16,22_23__kitchen_pan__W9MT3Q5K,fake,1
True,15,0.023212917149066925,0.06659551709890366,0.772549033164978,-0.30090807402258063,preprocessed_DFD01_16,02_13__meeting_serious__CP5HFV3K,fake,1
True,15,0.06973876059055328,0.11660169810056686,0.6000000238418579,-0.4190464239473798,preprocessed_DFDC02_16,yrlogqcteq,real,0
True,15,0.04238128289580345,0.1071929857134819,0.9529411792755127,-0.4039973107217007,preprocessed_DFD01_16,05_17__walking_outside_cafe_disgusted__C4VHXZFY,fake,1
True,15,0.015260807238519192,0.056498292833566666,0.9647058844566345,-0.21929501742375943,preprocessed_DFD01_16,06__walk_down_hall_angry,real,0
True,15,0.024248797446489334,0.07551366090774536,0.9058823585510254,-0.37396952561011576,preprocessed_DFD01_16,12_13__secret_conversation__DJ7MF331,fake,1
True,15,0.02015974186360836,0.07055515795946121,0.9921568632125854,-0.4120134149072145,preprocessed_DFD01_16,13_09__walk_down_hall_angry__6K90KFOQ,fake,1
True,15,0.08372176438570023,0.16997471451759338,0.8588235378265381,-0.3571380578512697,preprocessed_DFD01_16,20_09__hugging_happy__98NUQ3E6,fake,1
True,15,0.017560284584760666,0.055068884044885635,0.8745098114013672,-0.4563178987217314,preprocessed_DFD01_16,03_06__talking_against_wall__1IXGY2FK,fake,1
True,15,0.12350854277610779,0.18610571324825287,0.843137264251709,-0.48678959736690525,preprocessed_DFDC02_16,qdofrrdnim,real,0
True,15,0.02887355163693428,0.08856465667486191,0.9254902005195618,-0.29393849078820544,preprocessed_DFD01_16,12_11__walking_outside_cafe_disgusted__8NS148U7,fake,1
True,15,0.020228665322065353,0.06566806882619858,0.729411780834198,-0.5531944143861398,preprocessed_DFD01_16,17_08__podium_speech_happy__ISS1V0B1,fake,1
True,15,0.0422750748693943,0.08279414474964142,0.9215686321258545,-0.4627183862852099,preprocessed_DFD01_16,07_12__talking_angry_couch__88BSFG9O,fake,1
True,15,0.13474395871162415,0.20488706231117249,0.9411764740943909,-0.3762412172611161,preprocessed_DFD01_16,09_02__outside_talking_pan_laughing__HIH8YA82,fake,1
True,15,0.012792801484465599,0.0549929253757,0.9843137264251709,-0.2459616179451028,preprocessed_DFD01_16,14_07__walk_down_hall_angry__P9QFO50U,fake,1
True,15,0.10625851154327393,0.15483786165714264,0.7647058963775635,-0.3940473023674388,preprocessed_DFDC02_16,zwxefbpfee,real,0
True,15,0.011281942017376423,0.04820943996310234,1.0,-0.2618942772531015,preprocessed_DFD01_16,19_10__walk_down_hall_angry__BVVPN5D5,fake,1
True,15,0.06321777403354645,0.10026446729898453,0.9490196108818054,-0.4442768440739848,preprocessed_DFDC02_16,bpykroksyw,fake,1
True,15,0.08796191215515137,0.13360054790973663,0.9490196108818054,-0.4246093538558456,preprocessed_DFDC02_16,utjlovulfq,real,0
True,15,0.19569289684295654,0.26918140053749084,0.9647058844566345,-0.43029720226898566,preprocessed_DFD01_16,27_02__walking_and_outside_surprised__QW05XUUZ,fake,1
True,15,0.029676422476768494,0.08391419798135757,0.9529411792755127,-0.2642877283586775,preprocessed_DFD01_16,06_15__walking_outside_cafe_disgusted__QRCD27P8,fake,1
True,15,0.05872022733092308,0.09648061543703079,0.4901961088180542,-0.24934946439988206,preprocessed_DFDC02_16,fjxovgmwnm,real,0
True,15,0.03157650679349899,0.09311091899871826,0.9176470637321472,-0.24986192493341816,preprocessed_DFD01_16,04_01__walking_down_street_outside_angry__0XUW13RW,fake,1
True,15,0.07415883243083954,0.11228688061237335,0.7098039388656616,-0.3917378465196394,preprocessed_DFDC02_16,arwyjgnvlp,fake,1
True,15,0.06218765676021576,0.09064347296953201,0.6235294342041016,-0.5252605022740827,preprocessed_DFDC02_16,gmkuswweko,real,0
True,15,0.01910880021750927,0.0670425221323967,1.0,-0.22986295473873736,preprocessed_DFD01_16,08_28__exit_phone_room__KXO8S7OP,fake,1
True,15,0.02433665655553341,0.06107378005981445,0.7843137383460999,-0.42439764291647125,preprocessed_DFD01_16,07__talking_against_wall,real,0
True,15,0.05553615093231201,0.09644510596990585,0.8784313797950745,-0.4681131154768096,preprocessed_DFDC02_16,fopjiyxiqd,real,0
True,15,0.028235558420419693,0.06635545194149017,0.8156862854957581,0.005262291287972979,preprocessed_DFDC02_16,ayvyqvvayo,fake,1
True,15,0.04723268002271652,0.08497460931539536,0.9215686321258545,-0.23488136314361605,preprocessed_DFDC02_16,shehvyhzsd,real,0
True,15,0.05797260254621506,0.1158287525177002,1.0,-0.45338006693995553,preprocessed_DFD01_16,02_06__talking_angry_couch__GH8TGTBS,fake,1
True,15,0.023214800283312798,0.06659303605556488,0.7921568751335144,-0.3007294087598587,preprocessed_DFD01_16,02_09__meeting_serious__6KUOFMZW,fake,1
True,15,0.08859053999185562,0.13172002136707306,0.7960784435272217,-0.41878531808187097,preprocessed_DFDC02_16,abvgbvoxco,fake,1
True,15,0.030625415965914726,0.08603275567293167,0.8941176533699036,-0.3081801570670493,preprocessed_DFD01_16,18_11__walking_down_street_outside_angry__PT4YKO2R,fake,1
True,15,0.02567075565457344,0.07480798661708832,0.8901960849761963,-0.288092368503925,preprocessed_DFD01_16,09_20__walking_down_street_outside_angry__HG1S0KHA,fake,1
True,15,0.04948744177818298,0.07050564885139465,0.615686297416687,-0.4277924490617903,preprocessed_DFDC02_16,bdshuoldwx,fake,1
True,15,0.03350544348359108,0.1060539186000824,0.8901960849761963,-0.27890101417275553,preprocessed_DFD01_16,27_01__walking_outside_cafe_disgusted__S2YCUY48,fake,1
True,15,0.1199905052781105,0.19683387875556946,0.9764705896377563,-0.30977225604686287,preprocessed_DFD01_16,03__outside_talking_pan_laughing,real,0
True,15,0.10936196148395538,0.15865132212638855,0.8549019694328308,-0.3344223344858812,preprocessed_DFDC02_16,yexeazbqig,real,0
True,15,0.020213820040225983,0.07232019305229187,0.8549019694328308,-0.5285212987403555,preprocessed_DFD01_16,21_14__podium_speech_happy__IRKML4J0,fake,1
True,15,0.03301350772380829,0.08856207132339478,0.8784313797950745,-0.42058548578557564,preprocessed_DFD01_16,07_15__outside_talking_still_laughing__KM6M2TBT,fake,1
True,15,0.07697009295225143,0.1245170310139656,0.9176470637321472,-0.44486913666249717,preprocessed_DFDC02_16,wolrzmfong,real,0
True,15,0.04743385314941406,0.09712016582489014,0.7921568751335144,-0.31383429990120154,preprocessed_DFDC02_16,czxtraxsnt,fake,1
True,15,0.05978928506374359,0.1055619865655899,0.9490196108818054,-0.447736466369086,preprocessed_DFDC02_16,aeeigmpocb,real,0
True,15,0.025074293836951256,0.04213012754917145,0.30588236451148987,-0.25419633671900244,preprocessed_DFDC02_16,cczcxkrrnj,real,0
True,15,0.1261909008026123,0.19435621798038483,0.9607843160629272,-0.30533412921560094,preprocessed_DFD01_16,24_22__outside_talking_pan_laughing__XL557XC6,fake,1
True,15,0.023179763928055763,0.06518841534852982,0.7764706015586853,-0.3225927343620332,preprocessed_DFD01_16,25_27__walking_down_street_outside_angry__1KU29EUL,fake,1
True,15,0.0493709072470665,0.07881934940814972,0.38823530077934265,-0.4991101759830578,preprocessed_DFDC02_16,qmhakuwxky,real,0
True,15,0.01189128402620554,0.04688040539622307,0.8941176533699036,-0.20293480729958505,preprocessed_DFD01_16,07_02__walk_down_hall_angry__U7DEOZNV,fake,1
True,15,0.024717310443520546,0.048746827989816666,0.5490196347236633,-0.3768297032464481,preprocessed_DFDC02_16,rtrnpctaug,real,0
True,15,0.10219214856624603,0.15401412546634674,0.7960784435272217,-0.49206420017290003,preprocessed_DFDC02_16,ajcgqfzbef,fake,1
True,15,0.08137711137533188,0.11708765476942062,0.5254902243614197,-0.43080910158512714,preprocessed_DFDC02_16,cxobtfqqqo,real,0
True,15,0.028970906510949135,0.08864160627126694,0.9176470637321472,-0.3183806800137642,preprocessed_DFD01_16,12_20__walking_outside_cafe_disgusted__B0X1CGG2,fake,1
True,15,0.02156650647521019,0.06897655874490738,0.7647058963775635,-0.3461189854729013,preprocessed_DFD01_16,27_02__podium_speech_happy__XFSH3BW7,fake,1
True,15,0.01741706393659115,0.03528795391321182,0.33725491166114807,-0.05359170752854948,preprocessed_DFDC02_16,dxieksfyad,fake,1
True,15,0.196588397026062,0.2698517441749573,0.9490196108818054,-0.4128991456508489,preprocessed_DFD01_16,27_06__walking_and_outside_surprised__VN14WY2N,fake,1
True,15,0.04167729616165161,0.06004222482442856,0.5490196347236633,-0.42088611958659683,preprocessed_DFDC02_16,bfmvjimrqn,fake,1
True,15,0.012560773640871048,0.04975045844912529,0.8549019694328308,-0.2578081720546569,preprocessed_DFD01_16,07_26__walk_down_hall_angry__FGNGC2GT,fake,1
True,15,0.10731831192970276,0.1609303504228592,0.9019607901573181,-0.38219126764671824,preprocessed_DFDC02_16,aezvgaqjpf,fake,1
True,15,0.03925013914704323,0.056043677031993866,0.38823530077934265,-0.4259183048247204,preprocessed_DFDC02_16,hplemlikjw,real,0
True,15,0.06735770404338837,0.1271866410970688,0.8588235378265381,-0.37944795718616636,preprocessed_DFDC02_16,bgsluarwyl,real,0
True,15,0.06608756631612778,0.13903698325157166,0.8980392217636108,-0.42589914629050074,preprocessed_DFD01_16,21__hugging_happy,real,0
True,15,0.04685407876968384,0.07517870515584946,0.9372549057006836,-0.3521907240101579,preprocessed_DFDC02_16,drjlhykuso,fake,1
True,15,0.06827078759670258,0.11253492534160614,0.7411764860153198,-0.3046497658247036,preprocessed_DFDC02_16,bcvisrvzak,fake,1
True,15,0.11009665578603745,0.187849223613739,1.0,-0.38265869842366235,preprocessed_DFD01_16,14_02__outside_talking_pan_laughing__3IUBEKCT,fake,1
True,15,0.12978461384773254,0.2079833745956421,0.9803921580314636,-0.24252585493334058,preprocessed_DFD01_16,18_06__kitchen_pan__5HNHMK6G,fake,1
True,15,0.012228560633957386,0.048670586198568344,0.8823529481887817,-0.2847000119291618,preprocessed_DFD01_16,07_09__walk_down_hall_angry__N9CWME71,fake,1
True,15,0.10689309984445572,0.17887187004089355,0.9098039269447327,-0.30438327116246916,preprocessed_DFDC02_16,cnwryfbhjs,fake,1
True,15,0.028675490990281105,0.09155783802270889,0.8745098114013672,-0.41009148414674135,preprocessed_DFD01_16,02_06__walking_outside_cafe_disgusted__GH8TGTBS,fake,1
True,15,0.03431849554181099,0.08396301418542862,0.9137254953384399,-0.4663576462419142,preprocessed_DFD01_16,21_14__talking_angry_couch__IRKML4J0,fake,1
True,15,0.09295512735843658,0.13982416689395905,0.7607843279838562,-0.5247482308500049,preprocessed_DFDC02_16,teehidqtii,real,0
True,15,0.02083609625697136,0.061724722385406494,0.8117647171020508,-0.46015277732400317,preprocessed_DFD01_16,02__podium_speech_happy,real,0
True,15,0.04466509446501732,0.09965309500694275,1.0,-0.4847249829539164,preprocessed_DFD01_16,24_22__talking_angry_couch__7E3GY85F,fake,1
True,15,0.011591960676014423,0.03166545182466507,0.7176470756530762,-0.35081169841091386,preprocessed_DFD01_16,01_11__talking_against_wall__P06JKA75,fake,1
True,15,0.02562330663204193,0.07991023361682892,0.9803921580314636,-0.36089493300721764,preprocessed_DFD01_16,13_18__exit_phone_room__3II4T6H5,fake,1
True,15,0.03495264798402786,0.08509432524442673,0.8901960849761963,-0.4538614536879506,preprocessed_DFD01_16,23_22__outside_talking_still_laughing__W9MT3Q5K,fake,1
True,15,0.02636142633855343,0.04374091699719429,0.3490196168422699,-0.28471499379630677,preprocessed_DFDC02_16,afnhmtuuva,fake,1
True,15,0.013111566193401814,0.051537759602069855,0.9215686321258545,-0.39384724446266084,preprocessed_DFD01_16,01_03__podium_speech_happy__480LQD1C,fake,1
True,15,0.11576052010059357,0.18868254125118256,1.0,-0.24639090098989364,preprocessed_DFD01_16,07_21__kitchen_pan__K7KXUHMU,fake,1
True,15,0.04762861505150795,0.07474057376384735,0.6941176652908325,-0.3634004948262971,preprocessed_DFDC02_16,eduorgiuji,fake,1
True,15,0.021138448268175125,0.054986100643873215,0.8470588326454163,-0.3291671659090348,preprocessed_DFD01_16,05_17__walking_down_street_outside_angry__M3H96PDQ,fake,1
True,15,0.05927852913737297,0.14319652318954468,1.0,-0.4542593481110248,preprocessed_DFD01_16,26_04__talking_angry_couch__WX836VLY,fake,1
True,15,0.01707155816257,0.046336524188518524,0.9176470637321472,-0.23923053037168968,preprocessed_DFDC02_16,nvjdasvkoe,real,0
True,15,0.039788536727428436,0.1206386461853981,0.9764705896377563,-0.43820457141456715,preprocessed_DFD01_16,01_04__outside_talking_still_laughing__0XUW13RW,fake,1
True,15,0.03746076673269272,0.10920101404190063,0.9411764740943909,-0.4162025875213892,preprocessed_DFD01_16,03_07__walking_outside_cafe_disgusted__WPT3Z2KN,fake,1
True,15,0.11912290006875992,0.19482533633708954,0.95686274766922,-0.29003869792283055,preprocessed_DFD01_16,21_25__outside_talking_pan_laughing__2R46UX3R,fake,1
True,15,0.02468130737543106,0.07059113681316376,0.7882353067398071,-0.4287918788018676,preprocessed_DFD01_16,17_05__talking_against_wall__YTJYYDO9,fake,1
True,15,0.037006452679634094,0.10436771810054779,0.9607843160629272,-0.46868863901703695,preprocessed_DFD01_16,03_13__outside_talking_still_laughing__GBYWJW06,fake,1
True,15,0.044034961611032486,0.07663294672966003,0.6196078658103943,-0.3593496580640842,preprocessed_DFDC02_16,bkyqaqhdra,fake,1
True,15,0.07211941480636597,0.12288780510425568,0.7490196228027344,-0.4332658586846974,preprocessed_DFDC02_16,uxuvkrjhws,real,0
True,15,0.03707505390048027,0.08655320852994919,0.8274509906768799,-0.3342418477646883,preprocessed_DFD01_16,16_17__walking_outside_cafe_disgusted__S7UMSIQV,fake,1
True,15,0.03937587887048721,0.1037638708949089,0.9921568632125854,-0.39789330385984556,preprocessed_DFD01_16,20_13__outside_talking_still_laughing__LXLR1B6N,fake,1
True,15,0.1038798987865448,0.14283543825149536,0.729411780834198,-0.48793929209539033,preprocessed_DFDC02_16,hmnkjimojl,real,0
True,15,0.019960999488830566,0.07102407515048981,1.0,-0.23958459026085127,preprocessed_DFD01_16,18_25__walk_down_hall_angry__AUC0HY5T,fake,1
True,15,0.011135817505419254,0.04740433394908905,1.0,-0.28306483410908156,preprocessed_DFD01_16,19_23__walk_down_hall_angry__F7U8UY7V,fake,1
True,15,0.10440665483474731,0.1489589512348175,0.843137264251709,-0.372346889775223,preprocessed_DFDC02_16,imlfgbdpuj,real,0
True,15,0.04032362997531891,0.057832490652799606,0.6039215922355652,-0.3780822746690685,preprocessed_DFDC02_16,dgmsyauuvv,fake,1
True,15,0.038473110646009445,0.07050596922636032,0.5568627715110779,-0.5736846803278713,preprocessed_DFDC02_16,imrprfgqaj,real,0
True,15,0.023952893912792206,0.06009059399366379,0.7921568751335144,-0.4771016601274426,preprocessed_DFD01_16,07_20__talking_against_wall__KV6Q7D6C,fake,1
True,15,0.028831707313656807,0.08309821039438248,0.9019607901573181,-0.469586263681132,preprocessed_DFD01_16,06_26__outside_talking_still_laughing__L5BVR5L9,fake,1
True,15,0.027865059673786163,0.08110778778791428,0.7372549176216125,-0.44208353941874406,preprocessed_DFD01_16,25_18__podium_speech_happy__SEGFKFJG,fake,1
True,15,0.01840532012283802,0.03303772211074829,0.2980392277240753,-0.27823533499434966,preprocessed_DFDC02_16,nsrbvbkpfr,real,0
True,15,0.05458172783255577,0.07796543836593628,0.4470588266849518,-0.3855965993942107,preprocessed_DFDC02_16,bdkihilpyw,fake,1
True,15,0.061256129294633865,0.0955953374505043,0.7254902124404907,-0.2971652793788148,preprocessed_DFDC02_16,axtszmzvat,fake,1
True,15,0.039614640176296234,0.07779163867235184,0.6274510025978088,-0.386552253176037,preprocessed_DFDC02_16,agwtvukqyx,fake,1
True,15,0.061343394219875336,0.14633437991142273,1.0,-0.4455447053360148,preprocessed_DFD01_16,26_20__talking_angry_couch__2VS0S1P5,fake,1
True,15,0.0625264048576355,0.09373260289430618,0.6000000238418579,-0.4394799280103476,preprocessed_DFDC02_16,ayfjanopir,fake,1
True,15,0.06881222128868103,0.10362676531076431,0.7137255072593689,-0.47006491278613743,preprocessed_DFDC02_16,auydsalswy,fake,1
True,15,0.07921076565980911,0.10854384303092957,0.8196078538894653,-0.5009401892809221,preprocessed_DFDC02_16,czgnyrrkuq,real,0
True,15,0.07191315293312073,0.1395571082830429,0.9607843160629272,-0.4466042838039613,preprocessed_DFD01_16,03_07__hugging_happy__BKLOCI1M,fake,1
True,15,0.05203256383538246,0.07426392287015915,0.5764706134796143,-0.3839484511802215,preprocessed_DFDC02_16,sqtqgpbsov,real,0
True,15,0.01702824793756008,0.06891006231307983,0.9921568632125854,-0.3630544959840349,preprocessed_DFD01_16,25_18__walk_down_hall_angry__AUC0HY5T,fake,1
True,15,0.02429931052029133,0.06952010095119476,0.7764706015586853,-0.3346543293262661,preprocessed_DFD01_16,01_03__meeting_serious__JZUXXFRB,fake,1
True,15,0.02625938691198826,0.08044381439685822,1.0,-0.46463845229914363,preprocessed_DFD01_16,11_02__podium_speech_happy__NZJ1YEWE,fake,1
True,15,0.1466396450996399,0.21609681844711304,0.9882352948188782,-0.3531423841513334,preprocessed_DFD01_16,18_25__outside_talking_pan_laughing__AUC0HY5T,fake,1
True,15,0.0167581457644701,0.05026274919509888,0.7372549176216125,-0.36011885275297495,preprocessed_DFD01_16,07_21__secret_conversation__CRGVSDBI,fake,1
True,15,0.014993095770478249,0.06342002749443054,0.9137254953384399,-0.40376293677386854,preprocessed_DFD01_16,11_03__walk_down_hall_angry__P08VGHTA,fake,1
True,15,0.14643529057502747,0.21562710404396057,0.9647058844566345,-0.3481918200919071,preprocessed_DFD01_16,18_11__outside_talking_pan_laughing__TRJUIS24,fake,1
True,15,0.06257554888725281,0.11195717751979828,0.5411764979362488,-0.3652346605486546,preprocessed_DFDC02_16,selrivfagu,real,0
True,15,0.03215658292174339,0.08718513697385788,0.9372549057006836,-0.3140078627340432,preprocessed_DFD01_16,20_01__kitchen_still__FW94AIMJ,fake,1
True,15,0.08199869841337204,0.12266317754983902,0.7921568751335144,-0.3966468947947444,preprocessed_DFDC02_16,arzxjcyupl,fake,1
True,15,0.023286055773496628,0.08201839029788971,0.9137254953384399,-0.3312737358773172,preprocessed_DFD01_16,27_25__walking_down_street_outside_angry__ZTV6TUQ9,fake,1
True,15,0.12578360736370087,0.22064612805843353,0.9882352948188782,-0.19043039930819644,preprocessed_DFD01_16,15_03__kitchen_pan__5C1OMK8W,fake,1
True,15,0.0528528206050396,0.08793174475431442,0.5215686559677124,-0.3633666633773625,preprocessed_DFDC02_16,dwnjghnnvx,fake,1
True,15,0.019706230610609055,0.030028846114873886,0.2549019753932953,-0.22787853888233325,preprocessed_DFDC02_16,tzsnrrptgs,real,0
True,15,0.07576138526201248,0.11387193948030472,0.5960784554481506,-0.3014735430420255,preprocessed_DFDC02_16,nopjjvwwrg,real,0
True,15,0.04314420744776726,0.1066504642367363,0.9490196108818054,-0.44828163360586315,preprocessed_DFD01_16,09_18__outside_talking_still_laughing__3VP8836C,fake,1
True,15,0.07078573852777481,0.11393729597330093,0.7137255072593689,-0.4779118991527303,preprocessed_DFDC02_16,ofwjwemovw,real,0
